id,Line,Rating,Sail_month,Sail_year,Best_rating,Worse_rating,Ship,Count
5166,Celebrity,3,15-01,2015,Entertainment,Value for Money,Celebrity Millennium,1
5167,Celebrity,5,14-12,2014, Service,Shore Excursions,Celebrity Constellation,1
5168,Celebrity,4,15-01,2015, Dining,Embarkation,Celebrity Reflection,1
5169,Celebrity,5,15-01,2015, Fitness & Recreation,Enrichment Activities,Celebrity Millennium,1
5170,Celebrity,1,14-12,2014, Enrichment Activities,Value for Money,Celebrity Millennium,1
5171,Celebrity,3,14-12,2014, Fitness & Recreation,Dining,Celebrity Constellation,1
5172,Celebrity,5,15-01,2015, Embarkation,Value for Money,Celebrity Millennium,1
5173,Celebrity,3,15-01,2015, Embarkation,Value for Money,Celebrity Constellation,1
5174,Celebrity,3,14-12,2014,Service,Enrichment Activities,Celebrity Millennium,1
5175,Celebrity,4,15-01,2015, Shore Excursions, Enrichment Activities,Celebrity Summit,1
5176,Celebrity,3,15-01,2015, Cabin, Embarkation,Celebrity Reflection,1
5177,Celebrity,1,14-12,2014, Dining, Enrichment Activities,Celebrity Millennium,1
5178,Celebrity,4,15-01,2015, Enrichment Activities,Service,Celebrity Constellation,1
5179,Celebrity,3,15-01,2015, Public Rooms,Fitness & Recreation,Celebrity Millennium,1
5180,Celebrity,3,15-01,2015, Public Rooms,Dining,Celebrity Summit,1
5181,Celebrity,5,14-12,2014, Public Rooms, Shore Excursions,Celebrity Reflection,1
5182,Celebrity,5,15-01,2015,Value for Money,Embarkation,Celebrity Reflection,1
5183,Celebrity,5,15-01,2015, Public Rooms, Shore Excursions,Celebrity Constellation,1
5184,Celebrity,3,14-12,2014, Public Rooms,Dining,Celebrity Constellation,1
5185,Celebrity,5,15-01,2015, Public Rooms,Service,Celebrity Constellation,1
5186,Celebrity,5,15-01,2015, Cabin,Entertainment,Celebrity Summit,1
5187,Celebrity,5,15-01,2015, Public Rooms, Entertainment,Celebrity Reflection,1
5188,Celebrity,5,15-01,2015,Cabin,Value for Money,Celebrity Reflection,1
5189,Celebrity,1,15-02,2015,Dining, Fitness & Recreation,Celebrity Summit,1
5190,Celebrity,4,15-01,2015,Service,Dining,Celebrity Constellation,1
5191,Celebrity,3,14-12,2014, Cabin,Value for Money,Celebrity Constellation,1
5192,Celebrity,4,14-01,2014, Public Rooms, Shore Excursions,Celebrity Constellation,1
5193,Celebrity,5,15-01,2015,Cabin,Shore Excursions,Celebrity Reflection,1
5194,Celebrity,5,15-01,2015,Cabin,Entertainment,Celebrity Reflection,1
5195,Celebrity,5,15-01,2015, Service,Dining,Celebrity Summit,1
5196,Celebrity,5,14-10,2014, Shore Excursions, Embarkation,Celebrity Summit,1
5197,Celebrity,5,15-01,2015,Cabin,Entertainment,Celebrity Summit,1
5198,Celebrity,5,15-01,2015,Cabin,Value for Money,Celebrity Summit,1
5199,Celebrity,5,15-01,2015,Cabin, Entertainment,Celebrity Reflection,1
5200,Celebrity,5,15-01,2015, Public Rooms, Entertainment,Celebrity Reflection,1
5201,Celebrity,2,15-01,2015,Public Rooms,Service,Celebrity Reflection,1
5202,Celebrity,4,15-01,2015,Cabin,Enrichment Activities,Celebrity Summit,1
5203,Celebrity,4,15-02,2015, Cabin,Embarkation,Celebrity Constellation,1
5204,Celebrity,5,15-01,2015, Public Rooms,Service,Celebrity Summit,1
5205,Celebrity,4,15-01,2015, Dining,Entertainment,Celebrity Constellation,1
5206,Celebrity,5,15-01,2015, Service, Shore Excursions,Celebrity Millennium,1
5207,Celebrity,3,15-01,2015, Public Rooms,Service,Celebrity Constellation,1
5208,Celebrity,5,15-01,2015, Cabin,Fitness & Recreation,Celebrity Millennium,1
5209,Celebrity,5,15-01,2015, Cabin, Fitness & Recreation,Celebrity Reflection,1
5211,Celebrity,3,15-01,2015, Cabin,Dining,Celebrity Constellation,1
5212,Celebrity,4,15-01,2015, Dining,Entertainment,Celebrity Millennium,1
5213,Celebrity,3,15-02,2015, Cabin, Enrichment Activities,Celebrity Constellation,1
5214,Celebrity,2,15-01,2015, Fitness & Recreation, Service,Celebrity Millennium,1
5215,Celebrity,5,15-02,2015,Entertainment,Shore Excursions,Celebrity Millennium,1
5216,Celebrity,4,15-02,2015, Embarkation,Dining,Celebrity Constellation,1
5217,Celebrity,4,14-08,2014,Service, Public Rooms,Celebrity Reflection,1
5218,Celebrity,5,14-12,2014,Cabin,Shore Excursions,Celebrity Reflection,1
5219,Celebrity,5,15-01,2015, Service,Enrichment Activities,Celebrity Reflection,1
5220,Celebrity,3,15-01,2015,Service,Cabin,Celebrity Reflection,1
5221,Celebrity,5,15-02,2015, Service, Dining,Celebrity Constellation,1
5222,Celebrity,5,15-02,2015,Cabin,Fitness & Recreation,Celebrity Reflection,1
5223,Celebrity,4,15-01,2015, Embarkation, Fitness & Recreation,Celebrity Century,1
5224,Celebrity,5,15-01,2015, Dining,Cabin,Celebrity Summit,1
5225,Celebrity,5,15-02,2015,Cabin, Service,Celebrity Reflection,1
5226,Celebrity,5,15-01,2015,Cabin, Shore Excursions,Celebrity Century,1
5227,Celebrity,5,15-01,2015, Public Rooms,Service,Celebrity Millennium,1
5228,Celebrity,5,15-02,2015, Public Rooms,Entertainment,Celebrity Summit,1
5229,Celebrity,4,14-12,2014,Value for Money,Shore Excursions,Celebrity Millennium,1
5230,Celebrity,4,15-01,2015,Entertainment,Embarkation,Celebrity Reflection,1
5231,Celebrity,3,15-02,2015,Service, Enrichment Activities,Celebrity Summit,1
5232,Celebrity,5,15-02,2015,Cabin,Fitness & Recreation,Celebrity Summit,1
5233,Celebrity,5,15-02,2015,Value for Money,Fitness & Recreation,Celebrity Reflection,1
5234,Celebrity,5,15-02,2015,Cabin,Fitness & Recreation,Celebrity Summit,1
5235,Celebrity,5,15-02,2015,Cabin, Enrichment Activities,Celebrity Summit,1
5236,Celebrity,3,15-02,2015, Dining,Cabin,Celebrity Century,1
5237,Celebrity,4,15-02,2015,Enrichment Activities,Cabin,Celebrity Reflection,1
5238,Celebrity,5,15-02,2015, Public Rooms,Entertainment,Celebrity Reflection,1
5239,Celebrity,4,15-02,2015,Embarkation, Entertainment,Celebrity Constellation,1
5240,Celebrity,4,15-02,2015,Entertainment,Fitness & Recreation,Celebrity Constellation,1
5241,Celebrity,2,15-01,2015,Shore Excursions, Dining,Celebrity Constellation,1
5243,Celebrity,5,15-02,2015,Value for Money,Shore Excursions,Celebrity Reflection,1
5244,Celebrity,5,15-02,2015,Entertainment,Dining,Celebrity Reflection,1
5246,Celebrity,4,15-02,2015,Embarkation, Entertainment,Celebrity Reflection,1
5247,Celebrity,5,15-02,2015,Embarkation,Shore Excursions,Celebrity Millennium,1
5248,Celebrity,5,15-01,2015, Service,Entertainment,Celebrity Reflection,1
5249,Celebrity,5,15-02,2015,Embarkation,Enrichment Activities,Celebrity Summit,1
5250,Celebrity,5,15-02,2015, Cabin,Entertainment,Celebrity Summit,1
5251,Celebrity,5,15-02,2015, Service,Enrichment Activities,Celebrity Reflection,1
5252,Celebrity,4,15-01,2015, Fitness & Recreation,Service,Celebrity Constellation,1
5253,Celebrity,5,15-02,2015,Shore Excursions, Cabin,Celebrity Millennium,1
5254,Celebrity,3,14-12,2014, Public Rooms, Entertainment,Celebrity Reflection,1
5255,Celebrity,1,15-02,2015, Enrichment Activities, Embarkation,Celebrity Constellation,1
5256,Celebrity,5,15-02,2015, Embarkation,Fitness & Recreation,Celebrity Reflection,1
5257,Celebrity,5,15-02,2015,Service,Value for Money,Celebrity Summit,1
5258,Celebrity,3,15-02,2015, Public Rooms,Entertainment,Celebrity Constellation,1
5259,Celebrity,2,15-02,2015, Entertainment, Shore Excursions,Celebrity Constellation,1
5260,Celebrity,4,15-02,2015,Service,Embarkation,Celebrity Millennium,1
5261,Celebrity,5,15-01,2015,Value for Money,Enrichment Activities,Celebrity Reflection,1
5262,Celebrity,4,15-02,2015, Public Rooms, Enrichment Activities,Celebrity Reflection,1
5263,Celebrity,5,15-02,2015, Service,Fitness & Recreation,Celebrity Reflection,1
5264,Celebrity,3,15-02,2015,Cabin,Cabin,Celebrity Constellation,1
5266,Celebrity,2,15-02,2015, Public Rooms, Dining,Celebrity Reflection,1
5267,Celebrity,2,15-02,2015, Embarkation, Enrichment Activities,Celebrity Constellation,1
5268,Celebrity,4,15-02,2015, Dining, Public Rooms,Celebrity Summit,1
5269,Celebrity,4,14-11,2014,Embarkation,Dining,Celebrity Summit,1
5270,Celebrity,3,15-02,2015,Entertainment,Service,Celebrity Constellation,1
5271,Celebrity,5,15-02,2015, Cabin, Entertainment,Celebrity Constellation,1
5272,Celebrity,1,15-02,2015, Embarkation,Service,Celebrity Constellation,1
5273,Celebrity,3,15-02,2015, Cabin,Enrichment Activities,Celebrity Reflection,1
5274,Celebrity,4,15-02,2015,Embarkation, Enrichment Activities,Celebrity Constellation,1
5275,Celebrity,4,15-02,2015, Dining,Value for Money,Celebrity Constellation,1
5276,Celebrity,4,14-11,2014, Embarkation,Enrichment Activities,Celebrity Summit,1
5277,Celebrity,4,14-11,2014, Shore Excursions,Entertainment,Celebrity Summit,1
5278,Celebrity,5,15-02,2015, Fitness & Recreation, Embarkation,Celebrity Reflection,1
5279,Celebrity,2,15-02,2015,Cabin,Cabin,Celebrity Century,1
5280,Celebrity,2,15-02,2015, Public Rooms,Entertainment,Celebrity Reflection,1
5281,Celebrity,5,15-02,2015, Shore Excursions,Cabin,Celebrity Summit,1
5282,Celebrity,4,15-02,2015, Cabin, Embarkation,Celebrity Reflection,1
5283,Celebrity,1,14-10,2014,Embarkation,Dining,Celebrity Reflection,1
5284,Celebrity,4,15-02,2015,Cabin,Cabin,Celebrity Constellation,1
5285,Celebrity,5,15-02,2015,Value for Money,Entertainment,Celebrity Century,1
5286,Celebrity,5,15-02,2015, Cabin,Entertainment,Celebrity Summit,1
5287,Celebrity,4,15-02,2015, Public Rooms,Value for Money,Celebrity Reflection,1
5288,Celebrity,5,15-02,2015, Fitness & Recreation, Embarkation,Celebrity Reflection,1
5289,Celebrity,5,15-02,2015,Service, Embarkation,Celebrity Summit,1
5290,Celebrity,1,14-11,2014,Cabin,Cabin,Celebrity Constellation,1
5291,Celebrity,4,15-02,2015, Dining, Shore Excursions,Celebrity Constellation,1
5292,Celebrity,1,15-02,2015, Entertainment,Value for Money,Celebrity Constellation,1
5293,Celebrity,5,15-02,2015,Cabin, Shore Excursions,Celebrity Reflection,1
5294,Celebrity,3,1-Aug,2008,Service, Public Rooms,Celebrity Millennium,1
5295,Celebrity,5,1-Aug,2008, Public Rooms,Entertainment,Celebrity Millennium,1
5296,Celebrity,5,1-Aug,2008, Service, Cabin,Celebrity Millennium,1
5297,Celebrity,5,1-Aug,2008, Cabin,Embarkation,Celebrity Millennium,1
5298,Celebrity,5,1-Aug,2008, Fitness & Recreation,Embarkation,Celebrity Millennium,1
5299,Celebrity,4,1-Aug,2008, Public Rooms,Shore Excursions,Celebrity Constellation,1
5300,Celebrity,4,1-Aug,2008, Public Rooms, Fitness & Recreation,Celebrity Millennium,1
5301,Celebrity,3,1-Aug,2008,Embarkation,Dining,Celebrity Constellation,1
5302,Celebrity,4,1-Aug,2008, Cabin,Entertainment,Celebrity Constellation,1
5303,Celebrity,4,1-Aug,2008, Embarkation,Entertainment,Celebrity Millennium,1
5304,Celebrity,4,2-Aug,2008,Embarkation, Shore Excursions,Celebrity Millennium,1
5305,Celebrity,5,1-Aug,2008,Value for Money,Cabin,Celebrity Constellation,1
5306,Celebrity,5,2-Aug,2008, Dining,Public Rooms,Celebrity Millennium,1
5307,Celebrity,4,1-Aug,2008, Embarkation,Entertainment,Celebrity Constellation,1
5308,Celebrity,3,2-Aug,2008, Shore Excursions, Public Rooms,Celebrity Millennium,1
5309,Celebrity,3,1-Aug,2008,Embarkation,Enrichment Activities,Celebrity Millennium,1
5310,Celebrity,2,1-Aug,2008,Fitness & Recreation,Entertainment,Celebrity Constellation,1
5311,Celebrity,4,2-Aug,2008, Public Rooms, Dining,Celebrity Millennium,1
5312,Celebrity,2,2-Aug,2008, Public Rooms, Cabin,Celebrity Millennium,1
5313,Celebrity,2,2-Aug,2008, Entertainment,Dining,Celebrity Millennium,1
5314,Celebrity,3,2-Aug,2008,Entertainment, Dining,Celebrity Millennium,1
5315,Celebrity,5,2-Aug,2008, Cabin, Cabin,Celebrity Millennium,1
5316,Celebrity,4,2-Aug,2008, Enrichment Activities,Fitness & Recreation,Celebrity Millennium,1
5317,Celebrity,5,2-Aug,2008, Public Rooms,Entertainment,Celebrity Millennium,1
5318,Celebrity,4,2-Aug,2008, Public Rooms,Family & Children,Celebrity Millennium,1
5319,Celebrity,2,2-Aug,2008,Embarkation,Value for Money,Celebrity Millennium,1
5320,Celebrity,4,2-Aug,2008,Cabin,Embarkation,Celebrity Millennium,1
5321,Celebrity,5,2-Aug,2008,Value for Money, Enrichment Activities,Celebrity Millennium,1
5322,Celebrity,2,2-Aug,2008,Embarkation, Rates,Celebrity Constellation,1
5323,Celebrity,5,2-Aug,2008,Service,Shore Excursions,Celebrity Constellation,1
5324,Celebrity,5,2-Aug,2008, Cabin,Value for Money,Celebrity Constellation,1
5325,Celebrity,5,2-Aug,2008, Embarkation,Entertainment,Celebrity Millennium,1
5326,Celebrity,4,2-Aug,2008, Public Rooms,Enrichment Activities,Celebrity Constellation,1
5327,Celebrity,4,3-Aug,2008,Embarkation,Family & Children,Celebrity Millennium,1
5328,Celebrity,5,3-Aug,2008,Service,Entertainment,Celebrity Constellation,1
5329,Celebrity,4,3-Aug,2008,Service,Shore Excursions,Celebrity Constellation,1
5330,Celebrity,5,3-Aug,2008, Public Rooms, Cabin,Celebrity Millennium,1
5331,Celebrity,4,3-Aug,2008, Fitness & Recreation,Entertainment,Celebrity Constellation,1
5332,Celebrity,4,3-Aug,2008, Fitness & Recreation,Entertainment,Celebrity Constellation,1
5333,Celebrity,5,3-Aug,2008, Public Rooms,Entertainment,Celebrity Millennium,1
5334,Celebrity,5,3-Aug,2008, Cabin,Enrichment Activities,Celebrity Millennium,1
5335,Celebrity,5,3-Aug,2008, Dining,Fitness & Recreation,Celebrity Millennium,1
5336,Celebrity,5,4-Aug,2008,Service,Shore Excursions,Celebrity Constellation,1
5337,Celebrity,5,2-Aug,2008, Entertainment, Fitness & Recreation,Celebrity Millennium,1
5338,Celebrity,4,3-Aug,2008, Public Rooms,Shore Excursions,Celebrity Millennium,1
5339,Celebrity,5,4-Aug,2008, Embarkation,Shore Excursions,Celebrity Constellation,1
5340,Celebrity,5,4-Aug,2008, Shore Excursions,Enrichment Activities,Celebrity Constellation,1
5341,Celebrity,3,4-Aug,2008,Cabin, Public Rooms,Celebrity Millennium,1
5342,Celebrity,5,5-Aug,2008, Public Rooms, Dining,Celebrity Millennium,1
5343,Celebrity,5,5-Aug,2008, Embarkation,Family & Children,Celebrity Constellation,1
5344,Celebrity,5,2-Aug,2008,Public Rooms,Enrichment Activities,Celebrity Constellation,1
5345,Celebrity,3,4-Aug,2008,Cabin, Dining,Celebrity Constellation,1
5346,Celebrity,5,2-Aug,2008, Cabin, Cabin,Celebrity Constellation,1
5347,Celebrity,4,5-Aug,2008,Embarkation,Cabin,Celebrity Millennium,1
5348,Celebrity,5,5-Aug,2008, Enrichment Activities, Dining,Celebrity Millennium,1
5349,Celebrity,5,3-Aug,2008, Public Rooms, Dining,Celebrity Constellation,1
5350,Celebrity,5,5-Aug,2008,Service,Entertainment,Celebrity Millennium,1
5351,Celebrity,5,4-Aug,2008,Value for Money,Shore Excursions,Celebrity Millennium,1
5352,Celebrity,2,5-Aug,2008,Embarkation,Dining,Celebrity Constellation,1
5353,Celebrity,5,5-Aug,2008, Public Rooms, Public Rooms,Celebrity Millennium,1
5354,Celebrity,5,5-Aug,2008, Service,Value for Money,Celebrity Millennium,1
5355,Celebrity,5,1-Aug,2008, Dining, Cabin,Celebrity Millennium,1
5356,Celebrity,4,6-Aug,2008,Service,Entertainment,Celebrity Millennium,1
5357,Celebrity,3,6-Aug,2008, Dining, Shore Excursions,Celebrity Millennium,1
5358,Celebrity,5,5-Aug,2008, Embarkation, Fitness & Recreation,Celebrity Constellation,1
5359,Celebrity,4,6-Aug,2008,Public Rooms, Rates,Celebrity Millennium,1
5360,Celebrity,2,5-Aug,2008, Fitness & Recreation, Enrichment Activities,Celebrity Constellation,1
5361,Celebrity,5,4-Aug,2008, Enrichment Activities,Rates,Celebrity Constellation,1
5362,Celebrity,5,5-Aug,2008,Value for Money,Shore Excursions,Celebrity Millennium,1
5363,Celebrity,5,5-Aug,2008, Dining,Embarkation,Celebrity Millennium,1
5364,Celebrity,5,8-Aug,2008,Service,Shore Excursions,Celebrity Constellation,1
5365,Celebrity,5,6-Aug,2008, Embarkation,Enrichment Activities,Celebrity Constellation,1
5366,Celebrity,2,7-Aug,2008,Embarkation, Enrichment Activities,Celebrity Constellation,1
5367,Celebrity,2,7-Aug,2008, Fitness & Recreation,Enrichment Activities,Celebrity Constellation,1
5368,Celebrity,5,8-Aug,2008, Shore Excursions, Embarkation,Celebrity Constellation,1
5369,Celebrity,5,8-Aug,2008, Public Rooms, Dining,Celebrity Constellation,1
5370,Celebrity,5,8-Aug,2008, Dining,Entertainment,Celebrity Millennium,1
5371,Celebrity,5,6-Aug,2008, Cabin, Embarkation,Celebrity Constellation,1
5372,Celebrity,5,8-Aug,2008, Embarkation, Shore Excursions,Celebrity Millennium,1
5373,Celebrity,4,9-Aug,2008,Embarkation,Shore Excursions,Celebrity Constellation,1
5374,Celebrity,4,9-Aug,2008, Enrichment Activities, Entertainment,Celebrity Constellation,1
5375,Celebrity,5,9-Aug,2008,Service,Rates,Celebrity Constellation,1
5376,Celebrity,2,9-Aug,2008,Cabin,Fitness & Recreation,Celebrity Constellation,1
5377,Celebrity,2,9-Aug,2008,Enrichment Activities, Dining,Celebrity Constellation,1
5378,Celebrity,2,9-Aug,2008,Rates,Fitness & Recreation,Celebrity Constellation,1
5379,Celebrity,3,9-Aug,2008,Cabin,Value for Money,Celebrity Constellation,1
5380,Celebrity,2,9-Aug,2008, Shore Excursions, Dining,Celebrity Constellation,1
5381,Celebrity,4,9-Aug,2008,Cabin,Embarkation,Celebrity Constellation,1
5382,Celebrity,5,9-Aug,2008, Shore Excursions,Entertainment,Celebrity Constellation,1
5383,Celebrity,5,9-Aug,2008, Shore Excursions, Rates,Celebrity Millennium,1
5384,Celebrity,5,10-Aug,2008, Public Rooms,Enrichment Activities,Celebrity Constellation,1
5385,Celebrity,5,10-Aug,2008,Service, Shore Excursions,Celebrity Constellation,1
5386,Celebrity,4,9-Aug,2008,Cabin,Dining,Celebrity Millennium,1
5387,Celebrity,2,10-Aug,2008,Embarkation, Enrichment Activities,Celebrity Constellation,1
5388,Celebrity,5,10-Aug,2008, Rates,Cabin,Celebrity Constellation,1
5389,Celebrity,1,10-Aug,2008, Cabin,Entertainment,Celebrity Constellation,1
5390,Celebrity,5,11-Aug,2008, Rates,Shore Excursions,Celebrity Millennium,1
5391,Celebrity,3,10-Aug,2008,Embarkation, Entertainment,Celebrity Constellation,1
5392,Celebrity,5,10-Aug,2008,Value for Money,Enrichment Activities,Celebrity Constellation,1
5393,Celebrity,5,10-Aug,2008, Rates, Shore Excursions,Celebrity Constellation,1
5394,Celebrity,5,10-Aug,2008, Rates,Entertainment,Celebrity Constellation,1
5395,Celebrity,5,10-Aug,2008, Embarkation, Entertainment,Celebrity Constellation,1
5396,Celebrity,5,10-Aug,2008, Service, Rates,Celebrity Constellation,1
5397,Celebrity,5,11-Aug,2008, Embarkation,Shore Excursions,Celebrity Constellation,1
5398,Celebrity,5,12-Aug,2008, Dining, Dining,Celebrity Millennium,1
5399,Celebrity,3,12-Aug,2008, Cabin,Service,Celebrity Constellation,1
5400,Celebrity,4,12-Aug,2008, Shore Excursions,Entertainment,Celebrity Constellation,1
5401,Celebrity,5,15-02,2015, Dining,Entertainment,Celebrity Reflection,1
5402,Celebrity,3,15-02,2015, Public Rooms, Shore Excursions,Celebrity Reflection,1
5403,Celebrity,3,15-02,2015,Service,Value for Money,Celebrity Reflection,1
5404,Celebrity,4,15-02,2015, Cabin, Shore Excursions,Celebrity Reflection,1
5405,Celebrity,5,15-02,2015, Fitness & Recreation, Shore Excursions,Celebrity Reflection,1
5406,Celebrity,4,15-02,2015,Shore Excursions, Fitness & Recreation,Celebrity Reflection,1
5407,Celebrity,5,15-02,2015,Value for Money,Service,Celebrity Summit,1
5408,Celebrity,4,15-02,2015,Value for Money, Enrichment Activities,Celebrity Summit,1
5409,Celebrity,5,10-Aug,2008, Cabin,Entertainment,Celebrity Constellation,1
